Full_name	Kingdom	Phylum	Class	Order	Family	Genus
d__Bacteria |  p__Gemmatimonadota |  c__Gemmatimonadetes | Gemmatimonadales |  f__Gemmatimonadaceae |  g__uncultured.7	d__Bacteria 	  p__Gemmatimonadota 	  c__Gemmatimonadetes 	 Gemmatimonadales 	  f__Gemmatimonadaceae 	  g__uncultured.7
d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Microscillaceae |  g__Ohtaekwangia	d__Bacteria 	  p__Bacteroidota 	  c__Bacteroidia 	 Cytophagales 	  f__Microscillaceae 	  g__Ohtaekwangia
d__Bacteria |  p__Gemmatimonadota |  c__Longimicrobia | Longimicrobiales |  f__Longimicrobiaceae |  g__Longimicrobiaceae	d__Bacteria 	  p__Gemmatimonadota 	  c__Longimicrobia 	 Longimicrobiales 	  f__Longimicrobiaceae 	  g__Longimicrobiaceae
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Ellin6055.10	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Ellin6055.10
d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | 0.997027377 |  | 	d__Bacteria 	  p__Acidobacteriota 	  c__Acidobacteriae 	 0.997027377 	  	 
d__Bacteria |  p__Myxococcota |  c__Myxococcia | Myxococcales |  f__Myxococcaceae |  g__uncultured.1	d__Bacteria 	  p__Myxococcota 	  c__Myxococcia 	 Myxococcales 	  f__Myxococcaceae 	  g__uncultured.1
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.218	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.218
d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.9	d__Bacteria 	  p__Bacteroidota 	  c__Kapabacteria 	 Kapabacteriales 	  f__Kapabacteriales 	  g__Kapabacteriales.9
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Streptosporangiales |  f__Streptosporangiales_Incertae_Sedis |  g__Motilibacter	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Streptosporangiales 	  f__Streptosporangiales_Incertae_Sedis 	  g__Motilibacter
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Acetobacterales |  f__Acetobacteraceae |  g__Roseomonas.8	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Acetobacterales 	  f__Acetobacteraceae 	  g__Roseomonas.8
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Plot4-2H12	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Plot4-2H12
d__Bacteria |  p__Actinobacteriota |  c__Rubrobacteria | Rubrobacterales |  f__Rubrobacteriaceae |  g__Rubrobacter.5	d__Bacteria 	  p__Actinobacteriota 	  c__Rubrobacteria 	 Rubrobacterales 	  f__Rubrobacteriaceae 	  g__Rubrobacter.5
d__Bacteria |  p__Verrucomicrobiota |  c__Verrucomicrobiae | Pedosphaerales |  f__Pedosphaeraceae |  g__Pedosphaeraceae.6	d__Bacteria 	  p__Verrucomicrobiota 	  c__Verrucomicrobiae 	 Pedosphaerales 	  f__Pedosphaeraceae 	  g__Pedosphaeraceae.6
d__Bacteria |  p__Planctomycetota |  c__Phycisphaerae | Phycisphaerales |  f__Phycisphaeraceae |  g__SM1A02.22	d__Bacteria 	  p__Planctomycetota 	  c__Phycisphaerae 	 Phycisphaerales 	  f__Phycisphaeraceae 	  g__SM1A02.22
d__Bacteria |  p__Armatimonadota |  c__Armatimonadia | Armatimonadales |  f__Armatimonadales |  g__Armatimonadales.8	d__Bacteria 	  p__Armatimonadota 	  c__Armatimonadia 	 Armatimonadales 	  f__Armatimonadales 	  g__Armatimonadales.8
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreales_fam_Incertae_sedis | g__Hypocreales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreales_fam_Incertae_sedis 	 g__Hypocreales_gen_Incertae_sedis
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.1	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Leotiomycetes | Leotiomycetes_ord_Incertae_sedis | f__Leotiomycetes_fam_Incertae_sedis | g__Leotiomycetes_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Leotiomycetes_ord_Incertae_sedis 	 f__Leotiomycetes_fam_Incertae_sedis 	 g__Leotiomycetes_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.1	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.1
k__Fungi | p__Ascomycota | c__Dothideomycetes | Dothideales | f__Saccotheciaceae | g__Aureobasidium	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Dothideales 	 f__Saccotheciaceae 	 g__Aureobasidium
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 unassigned 	 unassigned
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.3	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymellaceae | g__Chaetasbolisia	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymellaceae 	 g__Chaetasbolisia
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.4	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.4
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.5	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.5
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.6	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.6
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.4	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.4
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.7	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.7
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Schizothecium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Schizothecium
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.8	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.8
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | g__Preussia	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 g__Preussia
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.2	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.5	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.5
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bacillicladium	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bacillicladium
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.9	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.9
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomiaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomiaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | f__Verrucariaceae | g__Verrucaria	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 f__Verrucariaceae 	 g__Verrucaria
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.6	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.6
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.3	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.3
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.4	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.4
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis.3
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.13	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.13
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymosphaeriaceae | g__Pseudopithomyces	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymosphaeriaceae 	 g__Pseudopithomyces
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis.4	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis.4
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.14	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.14
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.2
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.8	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.8
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.3
k__Fungi | p__Basidiomycota | c__Agaricomycetes | Cantharellales | f__Ceratobasidiaceae | unassigned	k__Fungi 	 p__Basidiomycota 	 c__Agaricomycetes 	 Cantharellales 	 f__Ceratobasidiaceae 	 unassigned
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.18	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.18
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Lasiosphaeriaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Lasiosphaeriaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Phaeosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Phaeosphaeria
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreaceae | g__Trichoderma	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreaceae 	 g__Trichoderma
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusicolla	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusicolla
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala.2	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Chaetosphaeronema	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Chaetosphaeronema
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | f__Verrucariaceae | g__Verrucaria.4	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 f__Verrucariaceae 	 g__Verrucaria.4
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.7	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.7
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.8	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.8
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Clonostachys	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Clonostachys
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.20	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.20
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 unassigned
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.21	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.21
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Nectriaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Nectriaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.10	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.10
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Vishniacozyma	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Vishniacozyma
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.11	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.11
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.10	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.10
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Nectriaceae_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Nectriaceae_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomiaceae_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomiaceae_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Xylariales | f__Bartaliniaceae | g__Truncatella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Xylariales 	 f__Bartaliniaceae 	 g__Truncatella
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.6	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.6
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Apodus	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Apodus
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.7	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.7
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Setophaeosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Setophaeosphaeria
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.25	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.25
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.12	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.12
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.4	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.4
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.9	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.9
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymellaceae | g__Chaetasbolisia.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymellaceae 	 g__Chaetasbolisia.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreales_fam_Incertae_sedis | g__Hypocreales_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreales_fam_Incertae_sedis 	 g__Hypocreales_gen_Incertae_sedis.3
