Full_name	Kingdom	Phylum	Class	Order	Family	Genus
d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108.2	d__Bacteria 	  p__Actinobacteriota 	  c__MB-A2-108 	 MB-A2-108 	  f__MB-A2-108 	  g__MB-A2-108.2
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Bosea.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	  g__Bosea.2
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Ellin6055.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Ellin6055.2
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | CCD24 |  f__CCD24 |  g__CCD24	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 CCD24 	  f__CCD24 	  g__CCD24
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.70	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.70
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Altererythrobacter.3	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Altererythrobacter.3
d__Bacteria |  p__Chloroflexi |  c__Dehalococcoidia | S085 |  f__S085 |  g__S085.13	d__Bacteria 	  p__Chloroflexi 	  c__Dehalococcoidia 	 S085 	  f__S085 	  g__S085.13
d__Bacteria |  p__Nitrospirota |  c__Nitrospiria | Nitrospirales |  f__Nitrospiraceae |  g__Nitrospira	d__Bacteria 	  p__Nitrospirota 	  c__Nitrospiria 	 Nitrospirales 	  f__Nitrospiraceae 	  g__Nitrospira
d__Bacteria |  p__Myxococcota |  c__Polyangia | Polyangiales |  f__BIrii41 |  g__BIrii41	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Polyangiales 	  f__BIrii41 	  g__BIrii41
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__FFCH7168.2	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__FFCH7168.2
d__Bacteria |  p__Acidobacteriota |  c__Holophagae | Subgroup_7 |  f__Subgroup_7 |  g__Subgroup_7.8	d__Bacteria 	  p__Acidobacteriota 	  c__Holophagae 	 Subgroup_7 	  f__Subgroup_7 	  g__Subgroup_7.8
d__Bacteria |  p__Firmicutes |  c__Bacilli | Bacillales |  f__Bacillaceae |  g__Bacillus	d__Bacteria 	  p__Firmicutes 	  c__Bacilli 	 Bacillales 	  f__Bacillaceae 	  g__Bacillus
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.11	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Propionibacteriales 	  f__Nocardioidaceae 	  g__Nocardioides.11
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__FFCH7168.3	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__FFCH7168.3
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae | 0.775517868	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	 0.775517868
d__Bacteria |  p__Planctomycetota |  c__Phycisphaerae | Phycisphaerales |  f__Phycisphaeraceae |  g__SM1A02.8	d__Bacteria 	  p__Planctomycetota 	  c__Phycisphaerae 	 Phycisphaerales 	  f__Phycisphaeraceae 	  g__SM1A02.8
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__Oscillochloris	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__Oscillochloris
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.3	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__Solirubrobacteraceae 	  g__Solirubrobacter.3
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Nitrosomonadaceae |  g__Ellin6067.3	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__Nitrosomonadaceae 	  g__Ellin6067.3
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.72	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.72
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Burkholderiaceae |  g__Lautropia	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__Burkholderiaceae 	  g__Lautropia
d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.5	d__Bacteria 	  p__Chloroflexi 	  c__JG30-KF-CM66 	 JG30-KF-CM66 	  f__JG30-KF-CM66 	  g__JG30-KF-CM66.5
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Methylophilaceae |  g__Methylotenera.1	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__Methylophilaceae 	  g__Methylotenera.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae |  g__Pseudorhodoplanes	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Xanthobacteraceae 	  g__Pseudorhodoplanes
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.12	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Propionibacteriales 	  f__Nocardioidaceae 	  g__Nocardioides.12
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.4	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Gaiellales 	  f__uncultured 	  g__uncultured.4
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae | 0.915963857	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	 0.915963857
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae |  g__Bradyrhizobium.6	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Xanthobacteraceae 	  g__Bradyrhizobium.6
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__Reyranella.2
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Novosphingobium.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Novosphingobium.2
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.75	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.75
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.13	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Pseudonocardia.13
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.13	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Propionibacteriales 	  f__Nocardioidaceae 	  g__Nocardioides.13
d__Bacteria |  p__Acidobacteriota |  c__Thermoanaerobaculia | Thermoanaerobaculales |  f__Thermoanaerobaculaceae |  g__Subgroup_10.6	d__Bacteria 	  p__Acidobacteriota 	  c__Thermoanaerobaculia 	 Thermoanaerobaculales 	  f__Thermoanaerobaculaceae 	  g__Subgroup_10.6
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Steroidobacterales |  f__Steroidobacteraceae | 0.997196947	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Steroidobacterales 	  f__Steroidobacteraceae 	 0.997196947
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999876461	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	 0.999876461
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured.1	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Xanthomonadales 	  f__Rhodanobacteraceae 	  g__uncultured.1
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Xanthomonadaceae |  g__Arenimonas.3	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Xanthomonadales 	  f__Xanthomonadaceae 	  g__Arenimonas.3
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999958809	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__Comamonadaceae 	 0.999958809
d__Bacteria |  p__Planctomycetota |  c__Phycisphaerae | Phycisphaerales |  f__Phycisphaeraceae |  g__SM1A02.10	d__Bacteria 	  p__Planctomycetota 	  c__Phycisphaerae 	 Phycisphaerales 	  f__Phycisphaeraceae 	  g__SM1A02.10
d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.1	d__Bacteria 	  p__Bacteroidota 	  c__Kapabacteria 	 Kapabacteriales 	  f__Kapabacteriales 	  g__Kapabacteriales.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae | 0.999852762	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	 0.999852762
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Umezawaea	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Umezawaea
d__Bacteria |  p__Chloroflexi |  c__Dehalococcoidia | S085 |  f__S085 |  g__S085.15	d__Bacteria 	  p__Chloroflexi 	  c__Dehalococcoidia 	 S085 	  f__S085 	  g__S085.15
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.77	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.77
d__Bacteria |  p__Verrucomicrobiota |  c__Verrucomicrobiae | Pedosphaerales |  f__Pedosphaeraceae |  g__Pedosphaeraceae.1	d__Bacteria 	  p__Verrucomicrobiota 	  c__Verrucomicrobiae 	 Pedosphaerales 	  f__Pedosphaeraceae 	  g__Pedosphaeraceae.1
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae | 0.999977473	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Micromonosporales 	  f__Micromonosporaceae 	 0.999977473
d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Sphingobacteriales |  f__AKYH767 |  g__AKYH767	d__Bacteria 	  p__Bacteroidota 	  c__Bacteroidia 	 Sphingobacteriales 	  f__AKYH767 	  g__AKYH767
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.5	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Gaiellales 	  f__Gaiellaceae 	  g__Gaiella.5
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.2	d__Bacteria 	  p__Abditibacteriota 	  c__Abditibacteria 	 Abditibacteriales 	  f__Abditibacteriaceae 	  g__Abditibacterium.2
d__Bacteria |  p__Myxococcota |  c__Polyangia | Polyangiales |  f__Phaselicystidaceae |  g__Phaselicystis.1	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Polyangiales 	  f__Phaselicystidaceae 	  g__Phaselicystis.1
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | 0.999996141 |  | 	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 0.999996141 	  	 
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.4	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__Solirubrobacteraceae 	  g__Solirubrobacter.4
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae | 0.723813121	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	 0.723813121
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.6	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Gaiellales 	  f__uncultured 	  g__uncultured.6
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.14	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Propionibacteriales 	  f__Nocardioidaceae 	  g__Nocardioides.14
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiaceae |  g__Aureimonas	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Rhizobiaceae 	  g__Aureimonas
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiaceae |  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Rhizobiaceae 	  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.2
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.81	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.81
d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.2	d__Bacteria 	  p__Bacteroidota 	  c__Kapabacteria 	 Kapabacteriales 	  f__Kapabacteriales 	  g__Kapabacteriales.2
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae |  g__Bradyrhizobium.7	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Xanthobacteraceae 	  g__Bradyrhizobium.7
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__67-14 |  g__67-14.6	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__67-14 	  g__67-14.6
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Sporichthyaceae |  g__uncultured	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Frankiales 	  f__Sporichthyaceae 	  g__uncultured
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.16	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Propionibacteriales 	  f__Nocardioidaceae 	  g__Nocardioides.16
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.84	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.84
d__Bacteria |  p__Actinobacteriota |  c__Rubrobacteria | Rubrobacterales |  f__Rubrobacteriaceae |  g__Rubrobacter	d__Bacteria 	  p__Actinobacteriota 	  c__Rubrobacteria 	 Rubrobacterales 	  f__Rubrobacteriaceae 	  g__Rubrobacter
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.5	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__Solirubrobacteraceae 	  g__Solirubrobacter.5
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.3	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__Reyranella.3
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.87	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.87
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__TRA3-20 |  g__TRA3-20.2	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__TRA3-20 	  g__TRA3-20.2
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.11	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Roseiflexaceae 	  g__uncultured.11
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.4	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Devosiaceae 	  g__Devosia.4
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__A21b |  g__A21b.1	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__A21b 	  g__A21b.1
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__FFCH7168.6	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__FFCH7168.6
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Actinomycetospora.1	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Actinomycetospora.1
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.17	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Pseudonocardia.17
d__Bacteria |  p__Verrucomicrobiota |  c__Verrucomicrobiae | Pedosphaerales |  f__Pedosphaeraceae |  g__uncultured	d__Bacteria 	  p__Verrucomicrobiota 	  c__Verrucomicrobiae 	 Pedosphaerales 	  f__Pedosphaeraceae 	  g__uncultured
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.12	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Roseiflexaceae 	  g__uncultured.12
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__uncultured	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__uncultured
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.18	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Pseudonocardia.18
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__uncultured.1	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__uncultured.1
d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108.3	d__Bacteria 	  p__Actinobacteriota 	  c__MB-A2-108 	 MB-A2-108 	  f__MB-A2-108 	  g__MB-A2-108.3
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Acetobacterales |  f__Acetobacteraceae |  g__Roseomonas.1	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Acetobacterales 	  f__Acetobacteraceae 	  g__Roseomonas.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__uncultured.10	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__uncultured.10
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Modestobacter	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Frankiales 	  f__Geodermatophilaceae 	  g__Modestobacter
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.94	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.94
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Kineosporiales |  f__Kineosporiaceae |  g__Quadrisphaera	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Kineosporiales 	  f__Kineosporiaceae 	  g__Quadrisphaera
d__Bacteria |  p__Chloroflexi |  c__Ktedonobacteria | C0119 |  f__C0119 |  g__C0119.8	d__Bacteria 	  p__Chloroflexi 	  c__Ktedonobacteria 	 C0119 	  f__C0119 	  g__C0119.8
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales | 0.99991085 | 	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Xanthomonadales 	 0.99991085 	 
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae | 0.999733721	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Micrococcales 	  f__Microbacteriaceae 	 0.999733721
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured.2	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Xanthomonadales 	  f__Rhodanobacteraceae 	  g__uncultured.2
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__Oscillochloris.1	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__Oscillochloris.1
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Corynebacteriales |  f__Mycobacteriaceae |  g__Mycobacterium.3	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Corynebacteriales 	  f__Mycobacteriaceae 	  g__Mycobacterium.3
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.19	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Pseudonocardia.19
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.97	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.97
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.98	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.98
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.14	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Roseiflexaceae 	  g__uncultured.14
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.5	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__Reyranella.5
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Amycolatopsis	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Amycolatopsis
